category,page,index,link,brand_name,product_name,gift,price,volume,bottle_type,ingredients
패드,4,17,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000161669&dispCatNo=100000100090004&t_page=카테고리관&t_click=패드_전체__상품상세&t_number=89,메디큐브,메디큐브 제로 모공 패드 마일드,,24500,70매,,
패드,4,18,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000190424&dispCatNo=100000100090004&t_page=카테고리관&t_click=패드_전체__상품상세&t_number=90,스킨푸드,스킨푸드 도토리 모공 탄력 패드,"10매, 도토리시트 1매 증정기획",26000,60매,,
패드,4,19,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000160791&dispCatNo=100000100090004&t_page=카테고리관&t_click=패드_전체__상품상세&t_number=91,라운드랩,라운드랩 자작나무 수분 패드,10매,25000,80매,,
패드,4,20,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000182711&dispCatNo=100000100090004&t_page=카테고리관&t_click=패드_전체__상품상세&t_number=92,잇츠스킨,잇츠스킨 파워10 포뮬라 엘아이 토너패드,,25000,60매,,
패드,4,21,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000198717&dispCatNo=100000100090004&t_page=카테고리관&t_click=패드_전체__상품상세&t_number=93,아비브,아비브 부활초 콜라겐 패드 퍼밍 터치,,24000,60매,,
패드,4,22,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000208005&dispCatNo=100000100090004&t_page=카테고리관&t_click=패드_전체__상품상세&t_number=94,시카,시카 카밍토너패드,,4500,10매,,
패드,4,23,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000146230&dispCatNo=100000100090004&t_page=카테고리관&t_click=패드_전체__상품상세&t_number=95,셀퓨전씨,셀퓨전씨 트리악 모공톡스 패드,,16500,60매,,
패드,4,24,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000203700&dispCatNo=100000100090004&t_page=카테고리관&t_click=패드_전체__상품상세&t_number=96,아비브,아비브 그린 LHA 모공 패드 클리어 터치,,24000,60매,,
패드,5,1,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000131773&dispCatNo=100000100090004&t_page=카테고리관&t_click=패드_전체__상품상세&t_number=97,스트라이덱스,스트라이덱스 센시티브 패드,55매+55매 더블 기획,21500,55매,,
패드,5,2,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000219404&dispCatNo=100000100090004&t_page=카테고리관&t_click=패드_전체__상품상세&t_number=98,듀이트리,듀이트리 AC 딥 흔적 진정 잡티 패드,,24000,80매,,
패드,5,3,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000214995&dispCatNo=100000100090004&t_page=카테고리관&t_click=패드_전체__상품상세&t_number=99,브링그린,브링그린 사철쑥카밍EX토너패드,,21000,75매,,
패드,5,4,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000189182&dispCatNo=100000100090004&t_page=카테고리관&t_click=패드_전체__상품상세&t_number=100,식물나라,식물나라 뽀얀쌀 맑은톤 클리어패드,,19800,100매,,
패드,5,5,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000185135&dispCatNo=100000100090004&t_page=카테고리관&t_click=패드_전체__상품상세&t_number=101,스킨푸드,스킨푸드 미나리 마스크시트,3매 증정기획,21000,7매,,
