category,page,index,link,brand_name,product_name,gift,price,volume,bottle_type,ingredients
에센스/세럼/앰플,3,21,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000203971&dispCatNo=100000100010014&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=69,셀리맥스,셀리맥스 더 리얼 노니 에너지 앰플  에디션,,33000,90ml,,
에센스/세럼/앰플,3,22,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000169035&dispCatNo=100000100010014&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=70,믹순,믹순 콩 에센스,병풀 에센스 20ml 증정,35000,50ml,,
에센스/세럼/앰플,3,23,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000219389&dispCatNo=100000100010014&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=71,마몽드,마몽드 카밍 샷 아줄렌 흔적 수분앰플,크림 30ml,24000,50ml,,
에센스/세럼/앰플,3,24,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000207493&dispCatNo=100000100010014&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=72,비레디,비레디 시카페인 트러블리셋 세럼   1,,38000,40ml,,
에센스/세럼/앰플,4,1,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000161581&dispCatNo=100000100010014&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=73,스킨1004,스킨1004 마다가스카르 센텔라 앰플,,15000,55ml,,
에센스/세럼/앰플,4,2,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000198230&dispCatNo=100000100010014&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=74,아비브,아비브 부활초 비피다 세럼 퍼밍 드롭,30ml 추가 증정,32000,50ml,,
에센스/세럼/앰플,4,3,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000219274&dispCatNo=100000100010014&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=75,유세린,유세린 하이알루론 부스팅 에센스,,48000,100ml,,
에센스/세럼/앰플,4,4,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000202437&dispCatNo=100000100010014&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=76,VT,VT 산삼 PDRN 에센스 100,,45000,30ml,,
에센스/세럼/앰플,4,5,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000200646&dispCatNo=100000100010014&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=77,브링그린,브링그린 징크테카 트러블 세럼,,39600,25ml,,
에센스/세럼/앰플,4,6,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000189713&dispCatNo=100000100010014&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=78,파넬,파넬 시카마누 92세럼,더블 기획,52000,,,
에센스/세럼/앰플,4,7,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000213146&dispCatNo=100000100010014&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=79,이지듀,이지듀 스킨부스터 샷 앰플  4종,1ml*7ea+엠티에스 앰플 3.5ml 증정,36000,1ml,,
에센스/세럼/앰플,4,8,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000198339&dispCatNo=100000100010014&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=80,바이오힐보,바이오힐보 프로바이오덤 3D 리프팅 앰플,3D 리프팅 크림 20ml,35000,30ml,,
에센스/세럼/앰플,4,9,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000175878&dispCatNo=100000100010014&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=81,파티온,파티온 노스카나인 트러블 세럼,50ml+15ml,38000,50ml,,
에센스/세럼/앰플,4,10,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000216066&dispCatNo=100000100010014&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=82,닥터지,닥터지 블랙 스네일 레티놀 앰플,옵션2종,29000,50ml,,
에센스/세럼/앰플,4,11,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000204594&dispCatNo=100000100010014&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=83,AHC,AHC 프로 샷 콜라 쥬비네이션 리프팅 세럼,아이크림 10ml,36000,40ml,,
에센스/세럼/앰플,4,12,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000219048&dispCatNo=100000100010014&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=84,라로슈포제,라로슈포제 에빠끌라 세럼,에빠끌라폼 15ml+유비데아 톤업클리어 3ml 증정,50000,30ml,,
에센스/세럼/앰플,4,13,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000219050&dispCatNo=100000100010014&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=85,라로슈포제,라로슈포제 멜라 B3 세럼,멜라B3 세럼 3ml+시카밤 3ml 증정,67000,30ml,,
